t,hr,eda,spo2,accel,ambient_temp,ambient_noise,device_id,Battery_level
536,77.76797745,0.503106343,92,3,32.61547485,37.2,S01,46.4
536.25,94.89863439,0.483823272,86,0,33.6833732,33.7,S01,46.375
536.5,63.99096022,0.533086703,90,1,33.30806263,52,S01,46.35
536.75,71.71502975,0.574976663,92,4,33.6011402,73.7,S01,46.325
537,78.9674524,0.560923883,92,3,33.49105251,59.8,S01,46.3
537.25,63.56811189,0.466813514,90,2,33.01179998,45.2,S01,46.275
537.5,78.24145596,0.532478159,95,2,33.47737285,68.2,S01,46.25
537.75,96.61470166,0.547993974,98,2,32.88344935,33.7,S01,46.225
538,80.20886488,0.399280501,87,2,34.19548618,59.8,S01,46.2
538.25,82.30700906,0.516823054,87,0,32.82201483,64.4,S01,46.175
538.5,67.39835235,0.283869611,97,3,33.40210736,33.4,S01,46.15
538.75,73.83638592,0.548253371,88,0,32.97886421,32.9,S01,46.125
539,76.2480362,0.566034305,89,1,33.78521059,38.3,S01,46.1
539.25,76.82284903,0.574754613,95,3,33.33428431,64.4,S01,46.075
539.5,92.81643795,0.460495315,87,2,33.24066664,65.7,S01,46.05
539.75,85.57691061,0.530904684,97,1,33.92660077,64.4,S01,46.025
540,68.88542043,0.642395385,91,0,33.5147153,48.8,S01,46
540.25,82.46504778,0.641376965,87,4,33.75832222,30.8,S01,45.975
540.5,84.98221748,0.49708273,98,0,33.00933703,30,S01,45.95
540.75,91.40149039,0.513931963,99,3,32.79759153,60.7,S01,45.925
541,95.80540687,0.611091114,94,3,33.55360398,34.3,S01,45.9
541.25,69.84905808,0.349919798,100,2,33.34057682,34.1,S01,45.875
541.5,71.89142489,0.467692426,99,0,33.81321734,64.6,S01,45.85
541.75,67.42422141,0.633557046,99,1,33.46004577,41.4,S01,45.825
542,77.65980141,0.597520054,91,1,33.60253767,40,S01,45.8
542.25,84.66358374,0.536926378,88,2,32.68830874,67.5,S01,45.775
542.5,89.87334517,0.349416759,99,1,34.44421847,37.3,S01,45.75
542.75,79.24048976,0.495008977,92,1,33.41787901,46.4,S01,45.725
543,76.80152477,0.44100846,94,2,33.84879349,79.2,S01,45.7
543.25,81.51757992,0.53310389,93,0,33.08195416,64.8,S01,45.675
543.5,71.64857098,0.419065332,88,1,33.65400495,67.1,S01,45.65
543.75,100.8953872,0.397427661,89,0,32.84857762,64.4,S01,45.625
544,63.92338973,0.293513472,91,1,33.72603392,58.3,S01,45.6
544.25,81.84740579,0.622180468,92,0,33.32201296,54.6,S01,45.575
544.5,100.2360622,0.460022949,93,0,33.51459525,48.1,S01,45.55
544.75,80.06799845,0.515714578,86,1,33.84898702,48.1,S01,45.525
545,78.09960965,0.499776188,86,0,32.88372984,42,S01,45.5
545.25,76.42554577,0.393256607,93,1,33.15775413,46,S01,45.475
545.5,78.19608318,0.374093509,92,0,33.72866214,43.6,S01,45.45
545.75,93.72848475,0.399468487,94,0,34.54911074,55.5,S01,45.425
546,57.88138089,0.427683156,88,1,33.43095883,58.6,S01,45.4
546.25,95.33433701,0.536660625,92,1,33.79556806,73.8,S01,45.375
546.5,65.76042848,0.420428234,86,0,33.44651427,75.7,S01,45.35
546.75,77.33347671,0.674649063,95,1,34.4711228,70.6,S01,45.325
547,75.7075558,0.602715104,92,0,32.62638917,67.8,S01,45.3
547.25,85.8855327,0.580835955,89,2,33.54731052,38.4,S01,45.275
547.5,64.01875648,0.48803411,88,4,32.68722798,63.6,S01,45.25
547.75,84.62172666,0.651428074,88,0,32.24671421,61.1,S01,45.225
548,100.2430962,0.478199437,88,0,33.64873103,66.4,S01,45.2
548.25,66.36825995,0.496873859,87,2,33.5697489,69.6,S01,45.175
548.5,81.89706168,0.516997454,98,1,33.35758153,70.9,S01,45.15
548.75,73.38017822,0.570182304,87,1,33.44690295,32.9,S01,45.125
549,84.25887206,0.563690808,99,1,35.04914972,79.9,S01,45.1
549.25,80.19147777,0.452487472,96,3,33.37091243,35.1,S01,45.075
549.5,73.58513091,0.446700628,95,1,33.75506218,65.1,S01,45.05
549.75,84.87872285,0.563990296,87,0,33.17531759,32.7,S01,45.025
550,98.0434811,0.571523658,96,1,33.64761629,30.7,S01,45
550.25,78.09096208,0.460664888,87,0,33.38088316,55.3,S01,44.975
550.5,87.19757942,0.341281193,86,1,33.29474076,77,S01,44.95
550.75,67.06727042,0.47926839,97,0,34.40944927,36.3,S01,44.925
551,70.43563623,0.56235258,86,2,34.08859248,35.1,S01,44.9
551.25,84.72406278,0.680541685,93,2,33.56837332,56.7,S01,44.875
551.5,94.84116029,0.380204204,89,0,32.34789403,38.3,S01,44.85
551.75,83.55613349,0.457342875,96,1,33.31949539,40.9,S01,44.825
552,76.86941969,0.461059644,91,0,34.85151378,43.5,S01,44.8
552.25,79.99291405,0.635580534,87,0,33.38466917,34.2,S01,44.775
552.5,67.49592266,0.49650585,90,3,34.05160879,33.7,S01,44.75
552.75,86.04515326,0.409267344,97,2,34.2209712,56.1,S01,44.725
553,88.82333062,0.555869528,91,2,33.60948196,69.8,S01,44.7
553.25,75.47909667,0.459536148,95,0,33.07908918,50.3,S01,44.675
553.5,75.29957852,0.377561273,98,2,32.28234383,59.4,S01,44.65
553.75,82.6587823,0.410722669,88,0,33.8420816,65.1,S01,44.625
554,75.63280264,0.673404195,99,2,33.092622,63.6,S01,44.6
554.25,79.33867385,0.538420922,98,1,33.58807523,72.3,S01,44.575
554.5,100.9972179,0.510776006,89,0,32.87508983,35.8,S01,44.55
554.75,77.52974299,0.475010626,96,1,33.36738123,48.6,S01,44.525
555,76.41659848,0.529214884,92,0,33.51685953,75.9,S01,44.5
555.25,73.52458194,0.528023595,88,0,33.63429679,47.1,S01,44.475
555.5,87.44191971,0.529216883,86,0,32.94258891,55.4,S01,44.45
555.75,78.18775827,0.511484509,89,0,34.09845547,32.9,S01,44.425
556,73.50626962,0.586879834,88,0,33.20155261,39.8,S01,44.4
556.25,93.21304032,0.502310435,95,1,32.66276527,74.1,S01,44.375
556.5,94.19603005,0.402206116,94,1,33.44548829,30.1,S01,44.35
556.75,73.99576434,0.438757711,94,1,33.51718765,60.3,S01,44.325
557,61.33460049,0.302098131,93,0,33.58029472,49.2,S01,44.3
557.25,90.0751369,0.702681712,94,1,34.1810662,53,S01,44.275
557.5,73.15370174,0.586275459,97,3,33.38177558,32.3,S01,44.25
557.75,87.90625599,0.41699295,96,4,33.44019019,59.8,S01,44.225
558,60.29896182,0.471815515,93,0,32.94840781,33.5,S01,44.2
558.25,88.92597338,0.436312353,95,2,33.91027675,33.9,S01,44.175
558.5,67.88828071,0.654254721,100,1,33.59215453,39.4,S01,44.15
558.75,87.30764119,0.358012284,100,0,33.28998614,74.2,S01,44.125
559,80.14273068,0.511447606,87,0,32.54766265,76.9,S01,44.1
559.25,70.46060581,0.489147216,92,2,34.2222061,36.1,S01,44.075
559.5,75.92963687,0.582683863,95,1,32.88616002,44.7,S01,44.05
559.75,86.86318457,0.489599077,92,0,33.204361,61.1,S01,44.025
560,81.05894453,0.324179112,87,1,33.67917226,41,S01,44
560.25,85.8441298,0.474888217,94,3,32.90172104,34.4,S01,43.975
560.5,99.76440585,0.402783778,87,1,32.75324511,70.1,S01,43.95
560.75,64.35758388,0.507957955,85,2,32.43802621,63.7,S01,43.925
561,96.17212575,0.643417704,89,0,33.86049848,35.1,S01,43.9
561.25,81.04355938,0.326057476,100,2,33.22740688,34.3,S01,43.875
561.5,71.01215952,0.419977726,85,0,34.96363505,44.3,S01,43.85
561.75,66.69686374,0.444730705,92,1,33.00282247,67.7,S01,43.825
562,78.10879609,0.46183689,94,0,33.03927449,75.8,S01,43.8
562.25,89.21650112,0.574012566,95,0,33.21730351,32.5,S01,43.775
562.5,78.7245088,0.482645558,90,0,33.62156733,64.8,S01,43.75
562.75,95.1115493,0.541580273,93,1,33.26489833,44.7,S01,43.725
563,65.4882431,0.437422696,85,0,33.80616611,35.7,S01,43.7
563.25,79.87911052,0.522992435,100,0,33.01070581,51.6,S01,43.675
563.5,67.47606556,0.577779763,97,0,32.80920414,42.8,S01,43.65
563.75,83.63631883,0.426770045,88,1,32.60089263,30.1,S01,43.625
564,88.8688739,0.578135812,85,1,32.38821292,60.7,S01,43.6
564.25,75.79238206,0.505237277,92,0,33.24096549,57,S01,43.575
564.5,53.95786143,0.604546024,90,0,33.34950984,66.9,S01,43.55
564.75,81.98948147,0.47985801,98,0,33.18428149,62.9,S01,43.525
565,84.36738552,0.538124466,94,1,34.1217029,40.5,S01,43.5
565.25,84.04294755,0.495939377,86,1,34.1140151,45.2,S01,43.475
565.5,92.35782192,0.490378774,86,0,33.33259851,68.7,S01,43.45
565.75,69.2894632,0.525893043,90,0,32.60303944,50.1,S01,43.425
566,86.80216105,0.553680747,96,1,33.21664745,74.2,S01,43.4
566.25,91.92507512,0.375043509,94,1,33.2000893,47.7,S01,43.375
566.5,62.21412416,0.643363361,88,0,33.17143252,66.6,S01,43.35
566.75,83.19651826,0.314033696,94,3,33.15114055,58.3,S01,43.325
567,74.95820169,0.431518789,93,1,33.17326855,57.1,S01,43.3
567.25,79.18477327,0.490573093,87,1,33.30672919,52.1,S01,43.275
567.5,83.47676484,0.541235597,96,1,33.18222945,44.3,S01,43.25
567.75,75.12771436,0.657617253,92,2,33.60416125,63.1,S01,43.225
568,73.24291921,0.314170851,95,0,33.68018436,60.7,S01,43.2
568.25,80.34152417,0.449230587,91,0,33.04467746,38.4,S01,43.175
568.5,69.12754061,0.287316651,86,0,34.13553266,45.1,S01,43.15
568.75,69.14174871,0.503162197,86,2,33.00996885,70,S01,43.125
569,86.79373283,0.527168358,95,0,32.69109969,32.7,S01,43.1
569.25,68.51205965,0.659079574,92,2,33.69038904,33.5,S01,43.075
569.5,86.66312501,0.512063476,91,0,33.09129593,50.5,S01,43.05
569.75,84.62591293,0.604402513,94,2,33.66064574,40.3,S01,43.025
570,62.74193271,0.558383708,85,2,32.2981657,49.6,S01,43
570.25,73.22435348,0.45647518,88,2,34.19622797,35.9,S01,42.975
570.5,91.94109403,0.359103925,90,0,33.8361467,38.3,S01,42.95
570.75,70.18834469,0.52750023,97,1,32.74976173,73.2,S01,42.925
571,75.35595738,0.350789798,89,2,32.76061144,48,S01,42.9
571.25,84.62060893,0.629520707,98,0,34.33613295,40.3,S01,42.875
571.5,87.83390509,0.48379379,94,1,33.13131005,66.7,S01,42.85
571.75,77.48461114,0.619517741,97,1,33.08290758,79.4,S01,42.825
572,74.02489805,0.451978557,85,1,32.36697395,58.9,S01,42.8
572.25,94.22369862,0.526885079,95,0,33.3246109,70.2,S01,42.775
572.5,97.38899664,0.520934886,93,0,33.38614019,44.7,S01,42.75
572.75,89.78858051,0.495495588,96,2,33.85774655,51.9,S01,42.725
573,80.85318143,0.456734049,87,2,32.80046079,54.1,S01,42.7
573.25,71.91734278,0.539245602,87,2,32.7398566,50.7,S01,42.675
573.5,71.69555593,0.407383674,94,0,33.72548132,75.2,S01,42.65
573.75,85.22514105,0.379056467,86,2,34.00336504,47.1,S01,42.625
574,84.18398221,0.624282689,92,0,32.71442382,56.7,S01,42.6
574.25,94.01598593,0.572716799,89,0,34.04075704,62.1,S01,42.575
574.5,86.50450093,0.506589161,97,1,33.51877092,51.6,S01,42.55
574.75,64.96919698,0.666514238,92,0,34.04590267,45.2,S01,42.525
575,90.51947618,0.473223448,85,2,33.46488982,40.3,S01,42.5
575.25,70.01939373,0.632270322,92,0,32.23886104,65.1,S01,42.475
575.5,76.16028728,0.517557408,91,1,33.42401631,31.4,S01,42.45
575.75,82.50200206,0.397524925,88,2,34.03007191,46.1,S01,42.425
576,99.9566749,0.684804019,85,1,33.05312699,75.8,S01,42.4
576.25,111.0991856,0.599071085,86,1,33.30601752,31.4,S01,42.375
576.5,86.06723059,0.487897897,93,2,33.41193325,50.3,S01,42.35
576.75,78.16803381,0.572717126,85,4,32.05024306,61,S01,42.325
577,85.34505648,0.459629657,91,0,34.33567379,33.5,S01,42.3
577.25,88.87655426,0.582914904,91,3,33.04931216,41.4,S01,42.275
577.5,76.79332374,0.260892143,90,1,33.75286772,62.7,S01,42.25
577.75,97.95211356,0.398019867,98,1,33.45664943,41.6,S01,42.225
578,82.30070759,0.597925974,97,0,34.12880953,73.1,S01,42.2
578.25,84.97743089,0.475034446,95,0,33.70302806,61.9,S01,42.175
578.5,86.65924252,0.520754229,90,1,33.38253786,34.4,S01,42.15
578.75,84.21586611,0.365321434,87,0,33.05324245,65.1,S01,42.125
579,88.389405,0.6847867,99,0,33.89892535,39.7,S01,42.1
579.25,73.82746813,0.619052964,88,0,32.56327935,47.4,S01,42.075
579.5,74.41698246,0.479931478,85,1,33.82294521,66.6,S01,42.05
579.75,68.99845767,0.459530414,91,0,32.95047762,42.2,S01,42.025
580,84.39501231,0.602960436,96,3,34.12614183,42.7,S01,42
580.25,87.78936504,0.698247045,99,1,33.58064977,76.5,S01,41.975
580.5,84.57772866,0.595376026,91,3,33.82206188,66.2,S01,41.95
580.75,96.74492433,0.717180267,99,1,33.54099441,32.6,S01,41.925
581,79.94403981,0.407764867,94,0,32.62381145,66.3,S01,41.9
581.25,86.68741656,0.418061317,89,2,33.06963542,61.3,S01,41.875
581.5,69.08299124,0.381105888,96,2,33.83619467,44,S01,41.85
581.75,76.12900298,0.544176065,87,2,33.58332791,45.5,S01,41.825
582,86.95537758,0.517560355,94,1,34.09049495,46.3,S01,41.8
582.25,88.49102111,0.484804888,97,1,33.70163728,56.5,S01,41.775
582.5,77.06033052,0.580925863,97,1,33.01664905,77,S01,41.75
582.75,79.28400748,0.623232861,100,0,33.10196793,65.8,S01,41.725
583,64.82126253,0.347433759,86,1,33.5514587,47.1,S01,41.7
583.25,76.42970799,0.440302797,98,3,32.34297797,57.6,S01,41.675
583.5,88.90383164,0.582014359,97,0,34.33672094,79.1,S01,41.65
583.75,85.75205016,0.453226132,95,0,33.72087337,47.7,S01,41.625
584,85.00665721,0.420179392,90,2,34.1135173,71.1,S01,41.6
584.25,80.49773687,0.601853743,88,1,32.70969803,30.1,S01,41.575
584.5,80.07063159,0.371049993,97,5,34.12228258,71.4,S01,41.55
584.75,73.39678861,0.469842019,96,3,34.61574946,56.9,S01,41.525
585,86.9882842,0.532864403,97,0,32.83956082,41.4,S01,41.5
585.25,84.20972944,0.442618009,90,2,33.8857009,49.9,S01,41.475
585.5,84.92018848,0.578315566,92,1,33.50055497,41.3,S01,41.45
585.75,74.73965157,0.443112302,88,1,32.72778308,75.2,S01,41.425
586,58.4665708,0.640861949,92,0,33.74644199,62.5,S01,41.4
586.25,90.97152712,0.48742537,89,2,33.9168016,64.8,S01,41.375
586.5,75.21162544,0.567127014,90,2,33.19943672,66.8,S01,41.35
586.75,71.37224236,0.574602395,97,1,34.08295826,75.2,S01,41.325
587,86.93478912,0.437246,87,1,32.6666183,74.8,S01,41.3
587.25,76.0798736,0.294651345,89,1,32.75262193,55.9,S01,41.275
587.5,90.59936384,0.536075575,92,1,33.5682987,61,S01,41.25
587.75,86.1700595,0.507228835,91,1,33.51269264,77.4,S01,41.225
588,86.83569323,0.555582603,97,0,33.14171326,51.6,S01,41.2
588.25,66.34044289,0.477347253,88,1,33.90479722,50.3,S01,41.175
588.5,92.11943985,0.45695723,89,1,33.76544716,77,S01,41.15
588.75,82.61250531,0.700847301,92,2,33.92906954,49.5,S01,41.125
589,76.30722861,0.352764594,96,1,33.43843178,60.8,S01,41.1
589.25,81.43388467,0.573395048,90,0,33.80129013,54.4,S01,41.075
589.5,62.23764767,0.442539814,100,1,33.27717485,73.4,S01,41.05
589.75,84.08652811,0.466422138,93,1,34.52690935,34.3,S01,41.025
590,69.70628492,0.468289717,92,2,33.09372711,79.6,S01,41
590.25,66.47329714,0.419656573,87,1,34.55264871,75.7,S01,40.975
590.5,64.77640814,0.557122421,87,1,33.51744397,30.1,S01,40.95
590.75,91.12688375,0.63906436,85,1,32.81224456,44.3,S01,40.925
591,73.70736606,0.547001366,94,2,34.18403968,72.8,S01,40.9
591.25,95.3372771,0.5103382,90,2,33.56295069,70.9,S01,40.875
591.5,74.64198537,0.40135595,89,1,33.92556205,32.2,S01,40.85
591.75,62.92642042,0.551682527,95,1,34.11192796,67.8,S01,40.825
592,68.8347556,0.715634963,94,2,33.66897778,44.9,S01,40.8
592.25,92.3581162,0.461930538,86,2,33.20387958,52.9,S01,40.775
592.5,78.44101822,0.462401642,90,0,33.98785669,40,S01,40.75
592.75,74.51712704,0.443891087,95,0,33.50037775,32.7,S01,40.725
593,81.60018226,0.451058577,91,1,33.84292891,70,S01,40.7
593.25,85.01782736,0.225470045,96,1,32.42313471,56.7,S01,40.675
593.5,91.17398816,0.540503539,100,1,33.72349086,48.8,S01,40.65
593.75,94.4849923,0.415444782,99,3,33.18070709,44.9,S01,40.625
594,76.40231354,0.338973688,86,0,34.32665482,66.6,S01,40.6
594.25,66.73952314,0.575318995,100,0,33.81154367,59.7,S01,40.575
594.5,75.86534839,0.391798221,86,1,33.61992887,58.1,S01,40.55
594.75,82.60280507,0.466133095,89,1,33.743155,38.3,S01,40.525
595,70.36241074,0.646644239,97,2,33.00077957,69.9,S01,40.5
595.25,70.42849085,0.35907842,97,1,34.31162835,62.3,S01,40.475
595.5,83.43787882,0.346740177,97,1,34.49568521,62.9,S01,40.45
595.75,79.51347648,0.526930619,98,3,33.69645676,48.4,S01,40.425
596,80.32796995,0.614948736,90,1,34.29520178,60.3,S01,40.4
596.25,72.41504665,0.342565828,97,1,33.2154259,32.7,S01,40.375
596.5,77.69599286,0.540768974,92,0,33.10144322,71.4,S01,40.35
596.75,70.75766856,0.558099954,89,0,33.52046237,46.3,S01,40.325
597,88.90198411,0.294083952,89,0,33.71747052,59.8,S01,40.3
597.25,90.35249335,0.579850134,85,2,33.30300666,67.3,S01,40.275
597.5,61.53812138,0.587660588,88,1,33.7688841,68.1,S01,40.25
597.75,70.7048914,0.468821443,97,0,33.65319474,31.9,S01,40.225
598,65.03470745,0.625234636,90,1,33.00084661,66.1,S01,40.2
598.25,73.49976066,0.613645557,87,0,33.75939651,76,S01,40.175
598.5,79.1656203,0.510311793,89,0,33.93176412,67.3,S01,40.15
598.75,65.5035478,0.454855461,97,1,33.58573466,39,S01,40.125
599,70.78140187,0.402717211,97,1,34.07632405,38.3,S01,40.1
599.25,69.96042628,0.496243649,91,0,32.8912981,46.3,S01,40.075
599.5,82.07267329,0.556975892,94,1,33.73397521,70.4,S01,40.05
599.75,80.69344337,0.467582314,99,3,32.91485965,33.4,S01,40.025
600,72.78262447,0.280249899,99,1,32.94295932,39.1,S01,40
600.25,81.76820872,0.626871389,98,1,33.18453458,79.1,S01,39.975
600.5,74.53319915,0.519022322,98,2,33.02896991,70.6,S01,39.95
600.75,77.2834489,0.46203755,86,3,33.22600209,55.4,S01,39.925
601,96.7345209,0.585715839,100,0,33.39292484,71,S01,39.9
601.25,93.40461052,0.65246386,92,1,33.91857724,50.1,S01,39.875
601.5,67.00418763,0.219808843,86,3,33.33942048,79.5,S01,39.85
601.75,88.29732418,0.543426365,93,1,32.70718715,48.7,S01,39.825
602,88.11396554,0.357335079,88,1,34.07003392,49.5,S01,39.8
602.25,68.51736711,0.549911051,100,3,33.08145493,71.4,S01,39.775
602.5,88.18777644,0.51279272,99,1,33.47063979,71.8,S01,39.75
602.75,95.37931918,0.563572653,93,0,33.72326825,57.6,S01,39.725
603,68.77455194,0.450075239,97,0,33.59980521,70.9,S01,39.7
603.25,70.82497179,0.312675989,87,1,34.04708977,64.8,S01,39.675
603.5,90.17661467,0.454963181,97,2,33.73950157,62.1,S01,39.65
603.75,82.71495311,0.540684764,88,0,33.06934521,44.8,S01,39.625
604,85.51476275,0.601539233,93,0,34.58928109,62.5,S01,39.6
604.25,83.40589216,0.38281687,99,0,33.59716673,35.1,S01,39.575
604.5,83.90695921,0.602706043,96,1,33.42632989,32.2,S01,39.55
604.75,66.73527872,0.435212771,88,2,33.98196271,42.7,S01,39.525
605,90.47317707,0.536244988,96,2,33.62472547,73.6,S01,39.5
605.25,91.69589992,0.449010605,89,0,33.6996141,59.2,S01,39.475
605.5,77.70609256,0.518217063,98,0,34.746092,43,S01,39.45
605.75,79.5652305,0.589187763,93,0,33.36243929,30.2,S01,39.425
606,64.68892497,0.377298592,88,0,33.34111955,67.5,S01,39.4
606.25,85.14254756,0.43200941,86,3,33.55828926,59.7,S01,39.375
606.5,85.72057442,0.518496259,95,0,34.03575797,62.4,S01,39.35
606.75,79.37808983,0.740158366,92,1,32.74673298,35.7,S01,39.325
607,91.2435336,0.413681029,100,0,32.51722205,54.6,S01,39.3
607.25,76.65922769,0.704013389,92,1,33.20644236,43.6,S01,39.275
607.5,85.64605926,0.70044233,91,1,32.68303852,55.7,S01,39.25
607.75,69.80335661,0.490268885,100,2,33.28758433,57.1,S01,39.225
608,79.76447849,0.470184747,89,3,33.75124985,35.8,S01,39.2
608.25,78.25645742,0.43079348,100,1,33.05462557,43.9,S01,39.175
608.5,82.25307922,0.493179747,85,2,32.78658671,67,S01,39.15
608.75,76.30473071,0.359328057,86,1,33.53466858,31.4,S01,39.125
609,78.68527404,0.492376098,99,0,33.93127174,52.1,S01,39.1
609.25,88.26047171,0.649688027,85,2,32.65251328,38.1,S01,39.075
609.5,75.63235763,0.438891494,96,2,33.9101162,67.3,S01,39.05
609.75,63.93422899,0.47592757,90,0,33.9086531,39.8,S01,39.025
610,97.49583904,0.329885953,87,0,33.97704255,58.3,S01,39
610.25,93.81454079,0.537406209,98,3,34.10924011,42.8,S01,38.975
610.5,67.07737305,0.526448168,95,2,34.60100696,62.9,S01,38.95
610.75,86.89707805,0.506370236,93,1,33.32195398,44.4,S01,38.925
611,74.97025229,0.478317295,97,2,33.55478579,30.9,S01,38.9
611.25,82.63487215,0.470724208,90,2,33.29178078,56.7,S01,38.875
611.5,82.94224129,0.550190023,91,1,33.50098842,55.5,S01,38.85
611.75,77.655922,0.49711834,100,1,34.26643668,36.4,S01,38.825
612,72.16234334,0.531497187,94,1,32.82749276,41.4,S01,38.8
612.25,73.09458948,0.521498282,95,1,33.06947516,39.4,S01,38.775
612.5,70.83808085,0.612342729,97,0,34.18859047,58.4,S01,38.75
612.75,71.68177792,0.56769941,93,3,34.01001825,33.2,S01,38.725
613,79.3282171,0.519286184,87,3,33.31843418,71.9,S01,38.7
613.25,72.84240011,0.651842203,88,0,33.927201,46.8,S01,38.675
613.5,86.82052066,0.542026853,89,2,33.67060792,71.8,S01,38.65
613.75,94.87246155,0.630496269,87,0,34.2501373,66.6,S01,38.625
614,74.19946759,0.560694261,99,1,33.5372548,65.2,S01,38.6
614.25,82.39404501,0.315808092,99,3,34.01281606,67.4,S01,38.575
614.5,84.9968511,0.630483476,90,3,34.82100596,66.2,S01,38.55
614.75,84.72002271,0.513517624,92,3,33.79904958,48.7,S01,38.525
615,80.75955268,0.494804523,95,1,33.52466408,38.7,S01,38.5
615.25,87.42682418,0.528134835,89,2,33.86122349,73.6,S01,38.475
615.5,84.82248953,0.465501684,98,0,33.31735957,56.9,S01,38.45
615.75,67.62337578,0.522702886,92,0,34.69398385,48.3,S01,38.425
616,88.69156064,0.440812393,92,1,33.59003552,76.5,S01,38.4
616.25,88.87290837,0.627427226,85,1,33.36353334,33.6,S01,38.375
616.5,72.36713896,0.488641189,91,2,33.0821555,40.3,S01,38.35
616.75,80.37937835,0.461741616,87,1,34.0486101,59.5,S01,38.325
617,86.83328993,0.407507418,87,1,33.93359371,52.7,S01,38.3
617.25,77.9068618,0.526877579,88,0,33.25132281,55.5,S01,38.275
617.5,90.72978048,0.51871071,86,0,33.78822567,41,S01,38.25
617.75,103.6387249,0.538842461,96,1,32.74572202,79.9,S01,38.225
618,72.14013967,0.397274811,96,1,33.59248529,47.2,S01,38.2
618.25,66.18955397,0.33988188,93,1,33.72637818,70.5,S01,38.175
618.5,83.03818596,0.56255913,98,1,34.3536649,35.1,S01,38.15
618.75,87.21562505,0.648464186,97,2,33.1145906,31.7,S01,38.125
619,77.69133626,0.397364638,100,4,32.86082369,36.4,S01,38.1
619.25,94.53260663,0.658944128,96,2,33.05228602,44.3,S01,38.075
619.5,66.613942,0.528391106,94,0,32.83171575,79.1,S01,38.05
619.75,86.92918623,0.49929371,97,5,34.16832868,51.9,S01,38.025
620,73.94139179,0.46024513,100,0,34.27431965,66.3,S01,38
620.25,97.19377906,0.361548198,92,0,33.66010829,33.4,S01,37.975
620.5,99.92515353,0.598772852,98,0,34.11064747,30.2,S01,37.95
620.75,72.33343412,0.422439364,100,0,33.56697919,45.7,S01,37.925
621,74.50442864,0.422019332,85,2,33.45244418,56.5,S01,37.9
621.25,88.59587887,0.599192631,92,2,33.33348119,64.8,S01,37.875
621.5,76.1286935,0.311701655,95,2,33.3448045,34.7,S01,37.85
621.75,79.54588782,0.347640219,92,1,32.72609922,32.9,S01,37.825
